id,distance,time,from_airport,to_airport
11535,NULL,NULL,2384,2359
11536,NULL,NULL,2384,2390
11537,NULL,NULL,2384,3942
11538,NULL,NULL,2384,2279
11539,NULL,NULL,2384,3943
11540,NULL,NULL,3943,2287
11541,NULL,NULL,3943,2359
11542,NULL,NULL,3943,2281
11543,NULL,NULL,3943,2312
11544,NULL,NULL,3943,2307
11545,NULL,NULL,3943,2313
11546,NULL,NULL,3943,2384
11547,NULL,NULL,532,610
11548,NULL,NULL,532,586
11549,NULL,NULL,532,507
11550,NULL,NULL,532,478
11551,NULL,NULL,532,547
11552,NULL,NULL,1107,2177
11553,NULL,NULL,1107,1177
11554,NULL,NULL,1107,1187
11555,NULL,NULL,1107,1555
11556,NULL,NULL,1107,1180
11557,NULL,NULL,1107,507
11558,NULL,NULL,1107,1145
11559,NULL,NULL,1064,507
11560,NULL,NULL,2908,3081
11561,NULL,NULL,2908,507
11562,NULL,NULL,2170,507
11563,NULL,NULL,737,507
11564,NULL,NULL,737,478
11565,NULL,NULL,3941,507
11566,NULL,NULL,3081,2908
11567,NULL,NULL,2179,507
11568,NULL,NULL,2179,478
11569,NULL,NULL,2057,507
11570,NULL,NULL,1218,346
11571,NULL,NULL,2177,1107
11572,NULL,NULL,2177,1175
11573,NULL,NULL,2177,507
11574,NULL,NULL,636,507
11575,NULL,NULL,467,507
11576,NULL,NULL,469,302
11577,NULL,NULL,469,609
11578,NULL,NULL,469,345
11579,NULL,NULL,469,3494
11580,NULL,NULL,469,340
11581,NULL,NULL,469,346
11582,NULL,NULL,469,1678
11583,NULL,NULL,1538,1563
11584,NULL,NULL,1538,1613
11585,NULL,NULL,2997,2994
11586,NULL,NULL,2997,3094
11587,NULL,NULL,2997,507
11588,NULL,NULL,490,302
11589,NULL,NULL,302,469
11590,NULL,NULL,302,490
11591,NULL,NULL,302,535
11592,NULL,NULL,302,523
11593,NULL,NULL,302,517
11594,NULL,NULL,302,507
11595,NULL,NULL,302,478
11596,NULL,NULL,302,521
11597,NULL,NULL,4053,507
11598,NULL,NULL,4053,478
11599,NULL,NULL,1128,3410
11600,NULL,NULL,1128,507
11601,NULL,NULL,3043,3093
11602,NULL,NULL,344,507
11603,NULL,NULL,1074,507
11604,NULL,NULL,609,469
11605,NULL,NULL,609,535
11606,NULL,NULL,609,534
11607,NULL,NULL,609,507
11608,NULL,NULL,609,478
11609,NULL,NULL,797,507
11610,NULL,NULL,2236,507
11611,NULL,NULL,1177,1107
11612,NULL,NULL,1177,1186
11613,NULL,NULL,3093,3081
11614,NULL,NULL,3093,3043
11615,NULL,NULL,3093,3094
11616,NULL,NULL,3093,507
11617,NULL,NULL,4029,507
11618,NULL,NULL,2064,2082
11619,NULL,NULL,2241,507
11620,NULL,NULL,2241,478
11621,NULL,NULL,338,507
11622,NULL,NULL,599,507
11623,NULL,NULL,345,469
11624,NULL,NULL,345,507
11625,NULL,NULL,345,478
11626,NULL,NULL,345,521
11627,NULL,NULL,1187,1107
11628,NULL,NULL,1187,1165
11629,NULL,NULL,610,532
11630,NULL,NULL,535,302
11631,NULL,NULL,535,609
11632,NULL,NULL,535,3494
11633,NULL,NULL,535,340
11634,NULL,NULL,535,517
11635,NULL,NULL,535,507
11636,NULL,NULL,535,478
11637,NULL,NULL,535,1678
11638,NULL,NULL,523,302
11639,NULL,NULL,523,340
11640,NULL,NULL,3964,4330
11641,NULL,NULL,3964,507
11642,NULL,NULL,3494,469
11643,NULL,NULL,3494,535
11644,NULL,NULL,3494,534
11645,NULL,NULL,3494,507
11646,NULL,NULL,3494,478
11647,NULL,NULL,1555,507
11648,NULL,NULL,1563,1538
11649,NULL,NULL,1563,1613
11650,NULL,NULL,1059,507
11651,NULL,NULL,340,469
11652,NULL,NULL,340,535
11653,NULL,NULL,340,523
11654,NULL,NULL,340,503
11655,NULL,NULL,340,507
11656,NULL,NULL,340,478
11657,NULL,NULL,340,1551
11658,NULL,NULL,2912,2922
11659,NULL,NULL,2560,2564
11660,NULL,NULL,2560,507
11661,NULL,NULL,534,609
11662,NULL,NULL,534,3494
11663,NULL,NULL,534,517
11664,NULL,NULL,687,507
11665,NULL,NULL,586,532
11666,NULL,NULL,2564,2560
11667,NULL,NULL,2564,507
11668,NULL,NULL,1665,503
11669,NULL,NULL,1665,507
11670,NULL,NULL,3094,2997
11671,NULL,NULL,3094,3093
11672,NULL,NULL,2922,2912
11673,NULL,NULL,2922,507
11674,NULL,NULL,2922,3973
11675,NULL,NULL,352,507
11676,NULL,NULL,342,507
11677,NULL,NULL,342,478
11678,NULL,NULL,3410,1128
11679,NULL,NULL,3714,507
11680,NULL,NULL,3550,507
11681,NULL,NULL,4330,3964
11682,NULL,NULL,2072,2082
11683,NULL,NULL,813,507
11684,NULL,NULL,1180,1107
11685,NULL,NULL,1180,1145
11686,NULL,NULL,2939,502
11687,NULL,NULL,1165,1187
11688,NULL,NULL,1175,2177
11689,NULL,NULL,3304,507
11690,NULL,NULL,3484,507
11691,NULL,NULL,517,302
11692,NULL,NULL,517,535
11693,NULL,NULL,517,534
11694,NULL,NULL,1197,507
11695,NULL,NULL,503,340
11696,NULL,NULL,503,1665
11697,NULL,NULL,503,346
11698,NULL,NULL,503,1678
11699,NULL,NULL,502,2939
11700,NULL,NULL,502,1606
11701,NULL,NULL,502,1208
11702,NULL,NULL,507,532
11703,NULL,NULL,507,1107
11704,NULL,NULL,507,1064
11705,NULL,NULL,507,2908
11706,NULL,NULL,507,2170
11707,NULL,NULL,507,737
11708,NULL,NULL,507,3941
11709,NULL,NULL,507,2179
11710,NULL,NULL,507,2057
11711,NULL,NULL,507,2177
11712,NULL,NULL,507,636
11713,NULL,NULL,507,467
11714,NULL,NULL,507,2997
11715,NULL,NULL,507,302
11716,NULL,NULL,507,4053
11717,NULL,NULL,507,1128
11718,NULL,NULL,507,344
11719,NULL,NULL,507,1074
11720,NULL,NULL,507,609
11721,NULL,NULL,507,797
11722,NULL,NULL,507,2236
11723,NULL,NULL,507,3093
11724,NULL,NULL,507,4029
11725,NULL,NULL,507,2241
11726,NULL,NULL,507,338
11727,NULL,NULL,507,599
11728,NULL,NULL,507,345
11729,NULL,NULL,507,535
11730,NULL,NULL,507,3964
11731,NULL,NULL,507,3494
11732,NULL,NULL,507,1059
11733,NULL,NULL,507,340
11734,NULL,NULL,507,2560
11735,NULL,NULL,507,687
11736,NULL,NULL,507,2564
11737,NULL,NULL,507,1665
11738,NULL,NULL,507,2922
11739,NULL,NULL,507,352
11740,NULL,NULL,507,342
11741,NULL,NULL,507,3714
11742,NULL,NULL,507,3550
11743,NULL,NULL,507,813
11744,NULL,NULL,507,3304
11745,NULL,NULL,507,3484
11746,NULL,NULL,507,1197
11747,NULL,NULL,507,1132
11748,NULL,NULL,507,478
11749,NULL,NULL,507,2194
11750,NULL,NULL,507,1606
11751,NULL,NULL,507,346
11752,NULL,NULL,507,1354
11753,NULL,NULL,507,3830
11754,NULL,NULL,507,644
11755,NULL,NULL,507,1075
11756,NULL,NULL,507,2082
11757,NULL,NULL,507,3469
11758,NULL,NULL,507,4057
11759,NULL,NULL,507,350
11760,NULL,NULL,507,666
11761,NULL,NULL,507,351
11762,NULL,NULL,507,1613
11763,NULL,NULL,507,679
11764,NULL,NULL,507,49
11765,NULL,NULL,507,73
11766,NULL,NULL,507,100
11767,NULL,NULL,507,146
11768,NULL,NULL,507,156
11769,NULL,NULL,507,178
11770,NULL,NULL,507,193
11771,NULL,NULL,507,1208
11772,NULL,NULL,507,1678
11773,NULL,NULL,1132,507
11774,NULL,NULL,1335,478
11775,NULL,NULL,478,532
11776,NULL,NULL,478,737
11777,NULL,NULL,478,2179
11778,NULL,NULL,478,302
11779,NULL,NULL,478,4053
11780,NULL,NULL,478,609
11781,NULL,NULL,478,2241
11782,NULL,NULL,478,345
11783,NULL,NULL,478,535
11784,NULL,NULL,478,3494
11785,NULL,NULL,478,340
11786,NULL,NULL,478,342
11787,NULL,NULL,478,507
11788,NULL,NULL,478,1335
11789,NULL,NULL,478,1606
11790,NULL,NULL,478,346
11791,NULL,NULL,478,644
11792,NULL,NULL,478,350
11793,NULL,NULL,478,1678
11794,NULL,NULL,1145,1107
11795,NULL,NULL,1145,1180
11796,NULL,NULL,2194,507
11797,NULL,NULL,1606,502
11798,NULL,NULL,1606,507
11799,NULL,NULL,1606,478
11800,NULL,NULL,346,1218
11801,NULL,NULL,346,469
11802,NULL,NULL,346,503
11803,NULL,NULL,346,507
11804,NULL,NULL,346,478
11805,NULL,NULL,1354,507
11806,NULL,NULL,521,302
11807,NULL,NULL,521,345
11808,NULL,NULL,547,532
11809,NULL,NULL,3830,507
11810,NULL,NULL,644,507
11811,NULL,NULL,644,478
11812,NULL,NULL,1075,507
11813,NULL,NULL,2082,2064
11814,NULL,NULL,2082,507
11815,NULL,NULL,3469,507
11816,NULL,NULL,4057,507
11817,NULL,NULL,350,507
11818,NULL,NULL,350,478
11819,NULL,NULL,666,507
11820,NULL,NULL,3973,2922
11821,NULL,NULL,351,507
11822,NULL,NULL,1551,340
11823,NULL,NULL,1551,1613
11824,NULL,NULL,1613,1538
11825,NULL,NULL,1613,1563
11826,NULL,NULL,1613,507
11827,NULL,NULL,1613,1551
11828,NULL,NULL,679,507
11829,NULL,NULL,49,507
11830,NULL,NULL,73,507
11831,NULL,NULL,100,507
11832,NULL,NULL,146,507
11833,NULL,NULL,156,507
11834,NULL,NULL,178,507
11835,NULL,NULL,193,507
11836,NULL,NULL,1208,502
11837,NULL,NULL,1208,507
11838,NULL,NULL,1186,1177
11839,NULL,NULL,1678,469
11840,NULL,NULL,1678,535
11841,NULL,NULL,1678,503
11842,NULL,NULL,1678,507
11843,NULL,NULL,1678,478
11844,NULL,NULL,532,467
11845,NULL,NULL,532,469
11846,NULL,NULL,532,1382
11847,NULL,NULL,532,529
11848,NULL,NULL,532,517
11849,NULL,NULL,532,502
11850,NULL,NULL,532,530
11851,NULL,NULL,532,478
11852,NULL,NULL,580,552
11853,NULL,NULL,580,533
11854,NULL,NULL,580,495
11855,NULL,NULL,2179,340
11856,NULL,NULL,2179,478
11857,NULL,NULL,538,5575
11858,NULL,NULL,538,534
11859,NULL,NULL,538,541
11860,NULL,NULL,467,532
11861,NULL,NULL,467,469
11862,NULL,NULL,467,490
11863,NULL,NULL,467,488
11864,NULL,NULL,467,540
11865,NULL,NULL,467,535
11866,NULL,NULL,467,523
11867,NULL,NULL,467,552
11868,NULL,NULL,467,534
11869,NULL,NULL,467,533
11870,NULL,NULL,467,517
11871,NULL,NULL,467,502
11872,NULL,NULL,467,478
11873,NULL,NULL,467,521
11874,NULL,NULL,467,495
11875,NULL,NULL,469,532
11876,NULL,NULL,469,467
11877,NULL,NULL,469,1382
11878,NULL,NULL,469,1329
11879,NULL,NULL,469,540
11880,NULL,NULL,469,345
11881,NULL,NULL,469,535
11882,NULL,NULL,469,498
11883,NULL,NULL,469,534
11884,NULL,NULL,469,352
11885,NULL,NULL,469,342
11886,NULL,NULL,469,533
11887,NULL,NULL,469,520
11888,NULL,NULL,469,499
11889,NULL,NULL,469,1335
11890,NULL,NULL,469,1524
11891,NULL,NULL,469,350
11892,NULL,NULL,738,415
11893,NULL,NULL,5575,538
11894,NULL,NULL,5575,534
11895,NULL,NULL,490,467
11896,NULL,NULL,490,1382
11897,NULL,NULL,490,520
11898,NULL,NULL,490,499
11899,NULL,NULL,302,478
11900,NULL,NULL,302,495
11901,NULL,NULL,5563,534
11902,NULL,NULL,1382,532
11903,NULL,NULL,1382,469
11904,NULL,NULL,1382,490
11905,NULL,NULL,1382,488
11906,NULL,NULL,1382,535
11907,NULL,NULL,1382,552
11908,NULL,NULL,1382,478
11909,NULL,NULL,1382,521
11910,NULL,NULL,5577,599
11911,NULL,NULL,5577,534
11912,NULL,NULL,1329,469
11913,NULL,NULL,1329,552
11914,NULL,NULL,1329,495
11915,NULL,NULL,488,467
11916,NULL,NULL,488,1382
11917,NULL,NULL,488,535
11918,NULL,NULL,488,534
11919,NULL,NULL,540,467
11920,NULL,NULL,540,469
11921,NULL,NULL,599,5577
11922,NULL,NULL,599,552
11923,NULL,NULL,599,495
11924,NULL,NULL,345,469
11925,NULL,NULL,345,478
11926,NULL,NULL,345,495
11927,NULL,NULL,535,467
11928,NULL,NULL,535,469
11929,NULL,NULL,535,1382
11930,NULL,NULL,535,488
11931,NULL,NULL,535,552
11932,NULL,NULL,535,520
11933,NULL,NULL,535,529
11934,NULL,NULL,535,530
11935,NULL,NULL,535,478
11936,NULL,NULL,535,510
11937,NULL,NULL,535,547
11938,NULL,NULL,535,495
11939,NULL,NULL,535,541
11940,NULL,NULL,535,531
11941,NULL,NULL,523,467
11942,NULL,NULL,552,580
11943,NULL,NULL,552,467
11944,NULL,NULL,552,1382
11945,NULL,NULL,552,1329
11946,NULL,NULL,552,599
11947,NULL,NULL,552,535
11948,NULL,NULL,552,498
11949,NULL,NULL,552,534
11950,NULL,NULL,552,1665
11951,NULL,NULL,552,499
11952,NULL,NULL,552,517
11953,NULL,NULL,552,478
11954,NULL,NULL,552,521
11955,NULL,NULL,552,1612
11956,NULL,NULL,340,2179
11957,NULL,NULL,340,495
11958,NULL,NULL,498,469
11959,NULL,NULL,498,552
11960,NULL,NULL,498,499
11961,NULL,NULL,498,502
11962,NULL,NULL,498,495
11963,NULL,NULL,534,538
11964,NULL,NULL,534,467
11965,NULL,NULL,534,469
11966,NULL,NULL,534,5575
11967,NULL,NULL,534,5563
11968,NULL,NULL,534,5577
11969,NULL,NULL,534,488
11970,NULL,NULL,534,552
11971,NULL,NULL,534,536
11972,NULL,NULL,534,520
11973,NULL,NULL,534,529
11974,NULL,NULL,534,530
11975,NULL,NULL,534,478
11976,NULL,NULL,534,495
11977,NULL,NULL,534,541
11978,NULL,NULL,534,542
11979,NULL,NULL,1665,552
11980,NULL,NULL,1665,520
11981,NULL,NULL,1665,499
11982,NULL,NULL,1665,495
11983,NULL,NULL,352,469
11984,NULL,NULL,352,478
11985,NULL,NULL,352,495
11986,NULL,NULL,342,469
11987,NULL,NULL,421,430
11988,NULL,NULL,421,432
11989,NULL,NULL,421,435
11990,NULL,NULL,421,442
11991,NULL,NULL,421,743
11992,NULL,NULL,421,448
11993,NULL,NULL,421,416
11994,NULL,NULL,421,728
11995,NULL,NULL,536,534
11996,NULL,NULL,533,580
11997,NULL,NULL,533,467
11998,NULL,NULL,533,469
11999,NULL,NULL,533,535
12000,NULL,NULL,533,529
12001,NULL,NULL,533,502
12002,NULL,NULL,533,530
12003,NULL,NULL,533,478
12004,NULL,NULL,533,541
12005,NULL,NULL,520,469
12006,NULL,NULL,520,490
12007,NULL,NULL,520,535
12008,NULL,NULL,520,534
12009,NULL,NULL,520,1665
12010,NULL,NULL,520,502
12011,NULL,NULL,520,491
12012,NULL,NULL,520,492
12013,NULL,NULL,520,478
12014,NULL,NULL,520,495
12015,NULL,NULL,499,469
12016,NULL,NULL,499,490
12017,NULL,NULL,499,552
12018,NULL,NULL,499,498
12019,NULL,NULL,499,1665
12020,NULL,NULL,499,502
12021,NULL,NULL,499,478
12022,NULL,NULL,499,495
12023,NULL,NULL,430,421
12024,NULL,NULL,432,421
12025,NULL,NULL,529,532
12026,NULL,NULL,529,535
12027,NULL,NULL,529,534
12028,NULL,NULL,529,533
12029,NULL,NULL,529,530
12030,NULL,NULL,435,421
12031,NULL,NULL,435,726
12032,NULL,NULL,438,458
12033,NULL,NULL,517,532
12034,NULL,NULL,517,467
12035,NULL,NULL,517,552
12036,NULL,NULL,517,495
12037,NULL,NULL,502,532
12038,NULL,NULL,502,467
12039,NULL,NULL,502,498
12040,NULL,NULL,502,533
12041,NULL,NULL,502,520
12042,NULL,NULL,502,499
12043,NULL,NULL,502,521
12044,NULL,NULL,502,481
12045,NULL,NULL,502,1418
12046,NULL,NULL,1270,495
12047,NULL,NULL,491,520
12048,NULL,NULL,530,532
12049,NULL,NULL,530,535
12050,NULL,NULL,530,534
12051,NULL,NULL,530,533
12052,NULL,NULL,530,529
12053,NULL,NULL,492,520
12054,NULL,NULL,1335,469
12055,NULL,NULL,478,532
12056,NULL,NULL,478,2179
12057,NULL,NULL,478,467
12058,NULL,NULL,478,302
12059,NULL,NULL,478,1382
12060,NULL,NULL,478,345
12061,NULL,NULL,478,535
12062,NULL,NULL,478,552
12063,NULL,NULL,478,534
12064,NULL,NULL,478,352
12065,NULL,NULL,478,533
12066,NULL,NULL,478,520
12067,NULL,NULL,478,499
12068,NULL,NULL,478,1524
12069,NULL,NULL,478,600
12070,NULL,NULL,478,481
12071,NULL,NULL,478,1418
12072,NULL,NULL,478,547
12073,NULL,NULL,478,495
12074,NULL,NULL,442,421
12075,NULL,NULL,510,535
12076,NULL,NULL,1524,469
12077,NULL,NULL,1524,478
12078,NULL,NULL,521,467
12079,NULL,NULL,521,1382
12080,NULL,NULL,521,552
12081,NULL,NULL,521,502
12082,NULL,NULL,521,495
12083,NULL,NULL,600,478
12084,NULL,NULL,481,502
12085,NULL,NULL,481,478
12086,NULL,NULL,743,421
12087,NULL,NULL,1418,502
12088,NULL,NULL,1418,478
12089,NULL,NULL,547,535
12090,NULL,NULL,547,478
12091,NULL,NULL,1386,495
12092,NULL,NULL,446,415
12093,NULL,NULL,448,421
12094,NULL,NULL,1415,495
12095,NULL,NULL,726,435
12096,NULL,NULL,495,580
12097,NULL,NULL,495,467
12098,NULL,NULL,495,302
12099,NULL,NULL,495,1329
12100,NULL,NULL,495,599
12101,NULL,NULL,495,345
12102,NULL,NULL,495,535
12103,NULL,NULL,495,340
12104,NULL,NULL,495,498
12105,NULL,NULL,495,534
12106,NULL,NULL,495,1665
12107,NULL,NULL,495,352
12108,NULL,NULL,495,520
12109,NULL,NULL,495,499
12110,NULL,NULL,495,517
12111,NULL,NULL,495,1270
12112,NULL,NULL,495,478
12113,NULL,NULL,495,521
12114,NULL,NULL,495,1386
12115,NULL,NULL,495,1415
12116,NULL,NULL,495,1612
12117,NULL,NULL,350,469
12118,NULL,NULL,541,538
12119,NULL,NULL,541,535
12120,NULL,NULL,541,534
12121,NULL,NULL,541,533
12122,NULL,NULL,1612,552
12123,NULL,NULL,1612,495
12124,NULL,NULL,416,421
12125,NULL,NULL,460,415
12126,NULL,NULL,415,738
12127,NULL,NULL,415,446
12128,NULL,NULL,415,460
12129,NULL,NULL,415,458
12130,NULL,NULL,415,462
12131,NULL,NULL,458,438
12132,NULL,NULL,458,415
12133,NULL,NULL,542,534
12134,NULL,NULL,728,421
12135,NULL,NULL,462,415
12136,NULL,NULL,531,535
12137,NULL,NULL,3310,3999
12138,NULL,NULL,3999,3310
12139,NULL,NULL,3999,6270
12140,NULL,NULL,6270,3322
12141,NULL,NULL,6270,3999
12142,NULL,NULL,2179,3069
12143,NULL,NULL,3885,3069
12144,NULL,NULL,3885,3076
12145,NULL,NULL,3043,3076
12146,NULL,NULL,3069,2179
12147,NULL,NULL,3069,3885
12148,NULL,NULL,3069,3068
12149,NULL,NULL,3069,3076
12150,NULL,NULL,3069,2188
12151,NULL,NULL,3069,2072
12152,NULL,NULL,3069,2194
12153,NULL,NULL,3068,3069
12154,NULL,NULL,3076,2179
12155,NULL,NULL,3076,3885
12156,NULL,NULL,3076,3043
12157,NULL,NULL,3076,3069
12158,NULL,NULL,3076,3093
12159,NULL,NULL,3076,2064
12160,NULL,NULL,3076,2241
12161,NULL,NULL,3076,1555
12162,NULL,NULL,3076,3077
12163,NULL,NULL,3076,2072
12164,NULL,NULL,3076,2206
12165,NULL,NULL,3076,3125
12166,NULL,NULL,3076,3304
12167,NULL,NULL,3076,2176
12168,NULL,NULL,3076,507
12169,NULL,NULL,3076,3316
12170,NULL,NULL,3076,3074
12171,NULL,NULL,3093,3076
12172,NULL,NULL,2064,2082
12173,NULL,NULL,2241,2188
12174,NULL,NULL,2188,3069
12175,NULL,NULL,2188,507
12176,NULL,NULL,2188,3074
12177,NULL,NULL,1555,1524
12178,NULL,NULL,3077,3076
12179,NULL,NULL,2072,3069
12180,NULL,NULL,2072,3076
12181,NULL,NULL,2206,3076
12182,NULL,NULL,2206,2194
12183,NULL,NULL,3125,3076
12184,NULL,NULL,3304,3076
12185,NULL,NULL,2176,3076
12186,NULL,NULL,507,2188
12187,NULL,NULL,507,478
12188,NULL,NULL,478,3076
12189,NULL,NULL,2194,3069
12190,NULL,NULL,2194,2206
12191,NULL,NULL,1524,3076
12192,NULL,NULL,2082,3076
12193,NULL,NULL,3316,3076
12194,NULL,NULL,3074,3076
12195,NULL,NULL,3074,2188
12196,NULL,NULL,108,156
12197,NULL,NULL,156,108
12198,NULL,NULL,156,173
12199,NULL,NULL,156,179
12200,NULL,NULL,173,156
12201,NULL,NULL,179,156
12202,NULL,NULL,3269,3272
12203,NULL,NULL,3885,3272
12204,NULL,NULL,3272,3269
12205,NULL,NULL,3272,3885
12206,NULL,NULL,3272,3275
12207,NULL,NULL,3272,2188
12208,NULL,NULL,3272,3077
12209,NULL,NULL,3272,2072
12210,NULL,NULL,3272,3304
12211,NULL,NULL,3272,3339
12212,NULL,NULL,3272,2397
12213,NULL,NULL,3272,3406
12214,NULL,NULL,3272,3316
12215,NULL,NULL,3272,3928
12216,NULL,NULL,3275,3272
12217,NULL,NULL,2188,3272
12218,NULL,NULL,2188,507
12219,NULL,NULL,3077,3272
12220,NULL,NULL,2072,3272
12221,NULL,NULL,3304,3272
12222,NULL,NULL,507,2188
12223,NULL,NULL,3339,3272
12224,NULL,NULL,2397,3272
12225,NULL,NULL,3406,3272
12226,NULL,NULL,3316,3272
12227,NULL,NULL,3928,3272
12228,NULL,NULL,6346,3368
12229,NULL,NULL,3375,3394
12230,NULL,NULL,3375,3368
12231,NULL,NULL,3371,4120
12232,NULL,NULL,3371,3386
12233,NULL,NULL,3371,3382
12234,NULL,NULL,3371,3388
12235,NULL,NULL,3371,4030
12236,NULL,NULL,3371,3368
12237,NULL,NULL,3395,3368
12238,NULL,NULL,3404,6412
12239,NULL,NULL,3404,4144
12240,NULL,NULL,3404,3392
12241,NULL,NULL,4120,3371
12242,NULL,NULL,4120,3368
12243,NULL,NULL,6410,3400
12244,NULL,NULL,6410,6943
12245,NULL,NULL,3389,3382
12246,NULL,NULL,3389,3368
12247,NULL,NULL,3386,3371
12248,NULL,NULL,3386,6386
12249,NULL,NULL,3386,3368
12250,NULL,NULL,3400,6410
12251,NULL,NULL,3400,6411
12252,NULL,NULL,3400,4334
12253,NULL,NULL,3400,3368
12254,NULL,NULL,6386,3386
12255,NULL,NULL,6386,3388
12256,NULL,NULL,6386,3373
12257,NULL,NULL,6411,3400
12258,NULL,NULL,6412,3404
12259,NULL,NULL,3382,3371
12260,NULL,NULL,3382,3389
12261,NULL,NULL,3382,6368
12262,NULL,NULL,3394,3375
12263,NULL,NULL,4334,3400
12264,NULL,NULL,3387,4030
12265,NULL,NULL,3387,3368
12266,NULL,NULL,3388,3371
12267,NULL,NULL,3388,6386
12268,NULL,NULL,3388,4144
12269,NULL,NULL,3388,3368
12270,NULL,NULL,3373,6386
12271,NULL,NULL,3373,3379
12272,NULL,NULL,6943,6410
12273,NULL,NULL,4144,3404
12274,NULL,NULL,4144,3388
12275,NULL,NULL,4030,3371
12276,NULL,NULL,4030,3387
12277,NULL,NULL,4030,3368
12278,NULL,NULL,4030,6355
12279,NULL,NULL,3368,6346
12280,NULL,NULL,3368,3375
12281,NULL,NULL,3368,3371
12282,NULL,NULL,3368,3395
12283,NULL,NULL,3368,4120
12284,NULL,NULL,3368,3389
12285,NULL,NULL,3368,3386
12286,NULL,NULL,3368,3400
12287,NULL,NULL,3368,3387
12288,NULL,NULL,3368,3388
12289,NULL,NULL,3368,4030
12290,NULL,NULL,3368,6368
12291,NULL,NULL,3368,3379
12292,NULL,NULL,3368,3392
12293,NULL,NULL,3368,6355
12294,NULL,NULL,6368,3382
12295,NULL,NULL,6368,3368
12296,NULL,NULL,3379,3373
12297,NULL,NULL,3379,3368
12298,NULL,NULL,3392,3404
12299,NULL,NULL,3392,3368
12300,NULL,NULL,6355,4030
12301,NULL,NULL,6355,3368
12302,NULL,NULL,3196,3199
12303,NULL,NULL,3196,3205
12304,NULL,NULL,3199,3196
12305,NULL,NULL,3199,3205
12306,NULL,NULL,6188,3205
12307,NULL,NULL,3205,3196
12308,NULL,NULL,3205,3199
12309,NULL,NULL,3205,6188
12310,NULL,NULL,3205,6195
12311,NULL,NULL,6195,3205
12312,NULL,NULL,2170,2057
12313,NULL,NULL,2057,2170
12314,NULL,NULL,2057,2177
12315,NULL,NULL,2057,2997
12316,NULL,NULL,2057,3137
12317,NULL,NULL,2057,3136
12318,NULL,NULL,2057,2241
12319,NULL,NULL,2057,2188
12320,NULL,NULL,2057,2072
12321,NULL,NULL,2057,1175
12322,NULL,NULL,2057,3125
12323,NULL,NULL,2057,2082
12324,NULL,NULL,2177,2057
12325,NULL,NULL,2997,2057
12326,NULL,NULL,3137,2057
12327,NULL,NULL,3136,2057
12328,NULL,NULL,2241,2057
12329,NULL,NULL,2188,2057
12330,NULL,NULL,2072,2057
12331,NULL,NULL,1175,2057
12332,NULL,NULL,3125,2057
12333,NULL,NULL,2082,2057
12334,NULL,NULL,879,881
12335,NULL,NULL,879,813
12336,NULL,NULL,879,880
12337,NULL,NULL,877,881
12338,NULL,NULL,877,813
12339,NULL,NULL,881,879
12340,NULL,NULL,881,877
12341,NULL,NULL,881,813
12342,NULL,NULL,881,907
12343,NULL,NULL,881,880
12344,NULL,NULL,881,4059
12345,NULL,NULL,1005,881
12346,NULL,NULL,813,879
12347,NULL,NULL,813,877
12348,NULL,NULL,813,881
12349,NULL,NULL,813,880
12350,NULL,NULL,907,881
12351,NULL,NULL,880,879
12352,NULL,NULL,880,881
12353,NULL,NULL,880,813
12354,NULL,NULL,4059,881
12355,NULL,NULL,580,3885
12356,NULL,NULL,3885,580
12357,NULL,NULL,3885,507
12358,NULL,NULL,3885,2276
12359,NULL,NULL,3885,1613
12360,NULL,NULL,3320,2276
12361,NULL,NULL,3370,2264
12362,NULL,NULL,3370,2276
12363,NULL,NULL,1382,2276
12364,NULL,NULL,3275,2276
12365,NULL,NULL,3375,2264
12366,NULL,NULL,3375,2276
12367,NULL,NULL,2287,2276
12368,NULL,NULL,3395,2276
12369,NULL,NULL,3940,2276
12370,NULL,NULL,2305,2276
12371,NULL,NULL,2246,2276
12372,NULL,NULL,4120,2276
12373,NULL,NULL,3199,2276
12374,NULL,NULL,3386,2276
12375,NULL,NULL,3077,2276
12376,NULL,NULL,2359,2275
12377,NULL,NULL,3400,2276
12378,NULL,NULL,3930,2276
12379,NULL,NULL,2264,3370
12380,NULL,NULL,2264,3375
12381,NULL,NULL,2264,3372
12382,NULL,NULL,2264,3121
12383,NULL,NULL,2264,3387
12384,NULL,NULL,2264,3406
12385,NULL,NULL,2264,3205
12386,NULL,NULL,2264,3368
12387,NULL,NULL,3992,2276
12388,NULL,NULL,2322,2276
12389,NULL,NULL,3304,2276
12390,NULL,NULL,3372,2264
12391,NULL,NULL,3484,2276
12392,NULL,NULL,507,3885
12393,NULL,NULL,3121,2264
12394,NULL,NULL,3121,2276
12395,NULL,NULL,2397,2276
12396,NULL,NULL,3387,2264
12397,NULL,NULL,3942,2276
12398,NULL,NULL,2279,2276
12399,NULL,NULL,3364,2276
12400,NULL,NULL,3034,2276
12401,NULL,NULL,3406,2264
12402,NULL,NULL,3406,2276
12403,NULL,NULL,2347,2276
12404,NULL,NULL,3577,2276
12405,NULL,NULL,3469,2276
12406,NULL,NULL,3205,2264
12407,NULL,NULL,3205,2276
12408,NULL,NULL,3391,2275
12409,NULL,NULL,3316,2276
12410,NULL,NULL,3928,2276
12411,NULL,NULL,4108,2276
12412,NULL,NULL,2276,3885
12413,NULL,NULL,2276,3320
