"";"airline";"airline_id";"source_airport";"source_airport_id";"destination_airport";"destination_airport_id";"codeshare";"stops";"equipment"
"35789";"MH";"3378";"DOH";"2241";"KUL";"3304";"Y";0;"332"
"35790";"MH";"3378";"DPS";"3940";"KUL";"3304";"";0;"332 734 333 330 738"
"35791";"MH";"3378";"DXB";"2188";"DMM";"2064";"";0;"332"
"35792";"MH";"3378";"DXB";"2188";"KHI";"2206";"";0;"330"
"35793";"MH";"3378";"DXB";"2188";"KUL";"3304";"";0;"332"
"35794";"MH";"3378";"EZE";"3988";"CPT";"797";"";0;"744"
"35795";"MH";"3378";"FCO";"1555";"KUL";"3304";"";0;"772"
"35796";"MH";"3378";"FRA";"340";"KUL";"3304";"";0;"772"
"35797";"MH";"3378";"HAN";"3199";"KUL";"3304";"";0;"738 734"
"35798";"MH";"3378";"HKG";"3077";"BKI";"3269";"";0;"734"
"35799";"MH";"3378";"HKG";"3077";"KUL";"3304";"";0;"330 772"
"35800";"MH";"3378";"HKG";"3077";"PEN";"3308";"Y";0;"330 777"
"35801";"MH";"3378";"HKT";"3179";"KUL";"3304";"";0;"734"
"35802";"MH";"3378";"HKT";"3179";"PEN";"3308";"Y";0;"AT7"
"35803";"MH";"3378";"HND";"2359";"BKI";"3269";"";0;"738"
"35804";"MH";"3378";"HYD";"3141";"KUL";"3304";"";0;"738"
"35805";"MH";"3378";"ICN";"3930";"BKI";"3269";"";0;"738"
"35806";"MH";"3378";"ICN";"3930";"KUL";"3304";"";0;"330"
"35807";"MH";"3378";"IPH";"3302";"SIN";"3316";"Y";0;"AT7"
"35808";"MH";"3378";"IST";"1701";"KUL";"3304";"";0;"772"
"35809";"MH";"3378";"JED";"2072";"KUL";"3304";"";0;"772"
"35810";"MH";"3378";"JHB";"3303";"KUL";"3304";"";0;"738 734"
"35811";"MH";"3378";"JHB";"3303";"SZB";"3408";"Y";0;"AT7"
"35812";"MH";"3378";"JNB";"813";"CPT";"797";"Y";0;"738"
"35813";"MH";"3378";"JNB";"813";"KUL";"3304";"";0;"772"
"35814";"MH";"3378";"KBR";"3298";"KUL";"3304";"";0;"734"
"35815";"MH";"3378";"KBR";"3298";"PEN";"3308";"Y";0;"AT7"
"35816";"MH";"3378";"KBR";"3298";"SZB";"3408";"Y";0;"AT7"
"35817";"MH";"3378";"KCH";"3263";"BKI";"3269";"";0;"734"
"35818";"MH";"3378";"KCH";"3263";"BTU";"3262";"";0;"734"
"35819";"MH";"3378";"KCH";"3263";"KUL";"3304";"";0;"734 738 330"
"35820";"MH";"3378";"KCH";"3263";"MKM";"6217";"Y";0;"DHT"
"35821";"MH";"3378";"KCH";"3263";"MYY";"3266";"";0;"734"
"35822";"MH";"3378";"KCH";"3263";"MZV";"4056";"Y";0;"AT7"
"35823";"MH";"3378";"KCH";"3263";"SBW";"3267";"";0;"734"
"35824";"MH";"3378";"KCH";"3263";"SIN";"3316";"";0;"734"
"35825";"MH";"3378";"KCH";"3263";"TGC";"6770";"Y";0;"DHT"
"35826";"MH";"3378";"KHI";"2206";"DXB";"2188";"";0;"330"
"35827";"MH";"3378";"KHI";"2206";"KUL";"3304";"";0;"330"
"35828";"MH";"3378";"KIX";"3992";"KUL";"3304";"";0;"772"
"35829";"MH";"3378";"KMG";"3382";"KUL";"3304";"";0;"738"
"35830";"MH";"3378";"KTE";"3300";"SZB";"3408";"Y";0;"AT7"
"35831";"MH";"3378";"KUA";"3299";"KUL";"3304";"";0;"734 738"
"35832";"MH";"3378";"KUA";"3299";"PEN";"3308";"Y";0;"AT7"
"35833";"MH";"3378";"KUA";"3299";"SIN";"3316";"Y";0;"AT7"
"35834";"MH";"3378";"KUA";"3299";"SZB";"3408";"Y";0;"AT7"
"35835";"MH";"3378";"KUD";"6222";"BKI";"3269";"Y";0;"DHT"
"35836";"MH";"3378";"KUD";"6222";"SDK";"4141";"Y";0;"DHT"
"35837";"MH";"3378";"KUL";"3304";"ADL";"3341";"";0;"333"
"35838";"MH";"3378";"KUL";"3304";"AKL";"2006";"";0;"772"
"35839";"MH";"3378";"KUL";"3304";"AMS";"580";"";0;"744"
"35840";"MH";"3378";"KUL";"3304";"AOR";"3296";"";0;"738 734"
"35841";"MH";"3378";"KUL";"3304";"AUH";"2179";"Y";0;"332"
"35842";"MH";"3378";"KUL";"3304";"BAH";"2057";"Y";0;"330"
"35843";"MH";"3378";"KUL";"3304";"BKI";"3269";"";0;"738 734 330"
"35844";"MH";"3378";"KUL";"3304";"BKK";"3885";"";0;"738 734"
"35845";"MH";"3378";"KUL";"3304";"BLR";"3131";"";0;"738"
"35846";"MH";"3378";"KUL";"3304";"BNE";"3320";"";0;"333"
"35847";"MH";"3378";"KUL";"3304";"BOM";"2997";"";0;"772"
"35848";"MH";"3378";"KUL";"3304";"BTU";"3262";"";0;"734"
"35849";"MH";"3378";"KUL";"3304";"BWN";"3272";"";0;"734"
"35850";"MH";"3378";"KUL";"3304";"CAN";"3370";"";0;"332"
"35851";"MH";"3378";"KUL";"3304";"CDG";"1382";"";0;"772"
"35852";"MH";"3378";"KUL";"3304";"CGK";"3275";"";0;"734 738"
"35853";"MH";"3378";"KUL";"3304";"CMB";"3024";"";0;"738"
"35854";"MH";"3378";"KUL";"3304";"CPT";"797";"";0;"744"
"35855";"MH";"3378";"KUL";"3304";"DAC";"3076";"";0;"330"
"35856";"MH";"3378";"KUL";"3304";"DEL";"3093";"";0;"738 772"
"35857";"MH";"3378";"KUL";"3304";"DOH";"2241";"Y";0;"332"
"35858";"MH";"3378";"KUL";"3304";"DPS";"3940";"";0;"332 734 333 330 738"
"35859";"MH";"3378";"KUL";"3304";"DXB";"2188";"";0;"332"
"35860";"MH";"3378";"KUL";"3304";"FCO";"1555";"";0;"772"
"35861";"MH";"3378";"KUL";"3304";"FRA";"340";"";0;"772"
"35862";"MH";"3378";"KUL";"3304";"HAN";"3199";"";0;"738 734"
"35863";"MH";"3378";"KUL";"3304";"HKG";"3077";"";0;"772 330"
"35864";"MH";"3378";"KUL";"3304";"HKT";"3179";"";0;"734"
"35865";"MH";"3378";"KUL";"3304";"HYD";"3141";"";0;"738"
"35866";"MH";"3378";"KUL";"3304";"ICN";"3930";"";0;"330"
"35867";"MH";"3378";"KUL";"3304";"IST";"1701";"";0;"772"
"35868";"MH";"3378";"KUL";"3304";"JED";"2072";"";0;"772"
"35869";"MH";"3378";"KUL";"3304";"JHB";"3303";"";0;"734 738"
"35870";"MH";"3378";"KUL";"3304";"JNB";"813";"";0;"772"
"35871";"MH";"3378";"KUL";"3304";"KBR";"3298";"";0;"734"
"35872";"MH";"3378";"KUL";"3304";"KCH";"3263";"";0;"738 734 330"
"35873";"MH";"3378";"KUL";"3304";"KHI";"2206";"";0;"330"
"35874";"MH";"3378";"KUL";"3304";"KIX";"3992";"";0;"772"
"35875";"MH";"3378";"KUL";"3304";"KMG";"3382";"";0;"738"
"35876";"MH";"3378";"KUL";"3304";"KUA";"3299";"";0;"738 734"
"35877";"MH";"3378";"KUL";"3304";"LBU";"3270";"";0;"734"
"35878";"MH";"3378";"KUL";"3304";"LGK";"3305";"";0;"738 734"
"35879";"MH";"3378";"KUL";"3304";"LHR";"507";"";0;"744"
"35880";"MH";"3378";"KUL";"3304";"MAA";"3144";"";0;"332"
"35881";"MH";"3378";"KUL";"3304";"MCT";"2194";"Y";0;"332 333"
"35882";"MH";"3378";"KUL";"3304";"MEL";"3339";"";0;"333"
"35883";"MH";"3378";"KUL";"3304";"MES";"3279";"";0;"734"
"35884";"MH";"3378";"KUL";"3304";"MLE";"3156";"";0;"738"
"35885";"MH";"3378";"KUL";"3304";"MNL";"2397";"";0;"738"
"35886";"MH";"3378";"KUL";"3304";"MRU";"893";"Y";0;"332"
"35887";"MH";"3378";"KUL";"3304";"MYY";"3266";"";0;"738 734"
"35888";"MH";"3378";"KUL";"3304";"NRT";"2279";"";0;"772"
"35889";"MH";"3378";"KUL";"3304";"PEK";"3364";"";0;"772"
"35890";"MH";"3378";"KUL";"3304";"PEN";"3308";"";0;"738 734"
"35891";"MH";"3378";"KUL";"3304";"PER";"3351";"";0;"772"
"35892";"MH";"3378";"KUL";"3304";"PNH";"3034";"";0;"738 734"
"35893";"MH";"3378";"KUL";"3304";"PVG";"3406";"";0;"333 772"
"35894";"MH";"3378";"KUL";"3304";"REP";"3035";"";0;"734"
"35895";"MH";"3378";"KUL";"3304";"RGN";"3239";"";0;"734 738"
"35896";"MH";"3378";"KUL";"3304";"SBW";"3267";"";0;"734"
"35897";"MH";"3378";"KUL";"3304";"SGN";"3205";"";0;"738 734"
"35898";"MH";"3378";"KUL";"3304";"SIN";"3316";"";0;"738 734"
"35899";"MH";"3378";"KUL";"3304";"SYD";"3361";"";0;"772 744"
"35900";"MH";"3378";"KUL";"3304";"TAS";"2983";"Y";0;"763 752"
"35901";"MH";"3378";"KUL";"3304";"TGG";"3307";"";0;"734 738"
"35902";"MH";"3378";"KUL";"3304";"TPE";"2276";"";0;"772 738"
"35903";"MH";"3378";"KUL";"3304";"TWU";"3271";"";0;"734"
"35904";"MH";"3378";"KUL";"3304";"XMN";"3383";"";0;"330 332"
"35905";"MH";"3378";"LAX";"3484";"TPE";"2276";"";0;"772"
"35906";"MH";"3378";"LBP";"5855";"MUR";"3265";"Y";0;"DHT"
"35907";"MH";"3378";"LBU";"3270";"BKI";"3269";"";0;"734 AT7"
"35908";"MH";"3378";"LBU";"3270";"KUL";"3304";"";0;"734"
"35909";"MH";"3378";"LBU";"3270";"MYY";"3266";"Y";0;"AT7"
"35910";"MH";"3378";"LDU";"3268";"BKI";"3269";"Y";0;"AT7"
"35911";"MH";"3378";"LGK";"3305";"KUL";"3304";"";0;"738 734"
"35912";"MH";"3378";"LGK";"3305";"PEN";"3308";"Y";0;"AT7"
"35913";"MH";"3378";"LGK";"3305";"SIN";"3316";"Y";0;"320 319"
"35914";"MH";"3378";"LGK";"3305";"SZB";"3408";"Y";0;"AT7"
"35915";"MH";"3378";"LGL";"6215";"MUR";"3265";"Y";0;"DHT"
"35916";"MH";"3378";"LGL";"6215";"MYY";"3266";"Y";0;"DHT"
"35917";"MH";"3378";"LHR";"507";"KUL";"3304";"";0;"744"
"35918";"MH";"3378";"LKH";"6769";"MUR";"3265";"Y";0;"DHT"
"35919";"MH";"3378";"LKH";"6769";"MYY";"3266";"Y";0;"DHT"
"35920";"MH";"3378";"LMN";"3264";"MYY";"3266";"Y";0;"AT7"
"35921";"MH";"3378";"LWY";"6219";"BKI";"3269";"Y";0;"DHT"
"35922";"MH";"3378";"LWY";"6219";"BKM";"6218";"Y";0;"DHT"
"35923";"MH";"3378";"LWY";"6219";"MYY";"3266";"Y";0;"DHT"
"35924";"MH";"3378";"MAA";"3144";"KUL";"3304";"";0;"332"
"35925";"MH";"3378";"MCT";"2194";"KUL";"3304";"Y";0;"332 333"
"35926";"MH";"3378";"MEL";"3339";"KUL";"3304";"";0;"333"
"35927";"MH";"3378";"MES";"3279";"KUL";"3304";"";0;"734"
"35928";"MH";"3378";"MES";"3279";"PEN";"3308";"Y";0;"AT7"
"35929";"MH";"3378";"MES";"3279";"SZB";"3408";"Y";0;"AT7"
"35930";"MH";"3378";"MKM";"6217";"KCH";"3263";"Y";0;"DHT"
"35931";"MH";"3378";"MKM";"6217";"MYY";"3266";"Y";0;"DHT"
"35932";"MH";"3378";"MLE";"3156";"KUL";"3304";"";0;"738"
"35933";"MH";"3378";"MNL";"2397";"KUL";"3304";"";0;"738"
"35934";"MH";"3378";"MRU";"893";"KUL";"3304";"Y";0;"332"
"35935";"MH";"3378";"MUR";"3265";"BBN";"6220";"Y";0;"DHT"
"35936";"MH";"3378";"MUR";"3265";"LBP";"5855";"Y";0;"DHT"
"35937";"MH";"3378";"MUR";"3265";"LGL";"6215";"Y";0;"DHT"
"35938";"MH";"3378";"MUR";"3265";"LKH";"6769";"Y";0;"DHT"
"35939";"MH";"3378";"MUR";"3265";"MYY";"3266";"Y";0;"DHT"
"35940";"MH";"3378";"MUR";"3265";"ODN";"6216";"Y";0;"DHT"
"35941";"MH";"3378";"MYY";"3266";"BBN";"6220";"Y";0;"DHT"
"35942";"MH";"3378";"MYY";"3266";"BKI";"3269";"Y";0;"AT7"
"35943";"MH";"3378";"MYY";"3266";"BTU";"3262";"Y";0;"AT7"
"35944";"MH";"3378";"MYY";"3266";"KCH";"3263";"";0;"734"
"35945";"MH";"3378";"MYY";"3266";"KUL";"3304";"";0;"734 738"
"35946";"MH";"3378";"MYY";"3266";"LBU";"3270";"";0;"AT7"
"35947";"MH";"3378";"MYY";"3266";"LGL";"6215";"Y";0;"DHT"
"35948";"MH";"3378";"MYY";"3266";"LKH";"6769";"Y";0;"DHT"
"35949";"MH";"3378";"MYY";"3266";"LMN";"3264";"Y";0;"AT7"
"35950";"MH";"3378";"MYY";"3266";"LWY";"6219";"Y";0;"DHT"
"35951";"MH";"3378";"MYY";"3266";"MKM";"6217";"Y";0;"DHT"
"35952";"MH";"3378";"MYY";"3266";"MUR";"3265";"Y";0;"DHT"
"35953";"MH";"3378";"MYY";"3266";"MZV";"4056";"";0;"AT7"
"35954";"MH";"3378";"MYY";"3266";"ODN";"6216";"Y";0;"DHT"
"35955";"MH";"3378";"MYY";"3266";"SBW";"3267";"Y";0;"AT7"
"35956";"MH";"3378";"MZV";"4056";"KCH";"3263";"Y";0;"AT7"
"35957";"MH";"3378";"MZV";"4056";"MYY";"3266";"Y";0;"AT7"
"35958";"MH";"3378";"NRT";"2279";"KUL";"3304";"";0;"772"
"35959";"MH";"3378";"ODN";"6216";"MUR";"3265";"Y";0;"DHT"
"35960";"MH";"3378";"ODN";"6216";"MYY";"3266";"Y";0;"DHT"
"35961";"MH";"3378";"PEK";"3364";"KUL";"3304";"";0;"772"
"35962";"MH";"3378";"PEN";"3308";"BKK";"3885";"Y";0;"734"
"35963";"MH";"3378";"PEN";"3308";"BTJ";"3294";"Y";0;"AT7"
"35964";"MH";"3378";"PEN";"3308";"HKG";"3077";"Y";0;"777 330"
"35965";"MH";"3378";"PEN";"3308";"HKT";"3179";"Y";0;"AT7"
"35966";"MH";"3378";"PEN";"3308";"KBR";"3298";"Y";0;"AT7"
"35967";"MH";"3378";"PEN";"3308";"KUA";"3299";"Y";0;"AT7"
"35968";"MH";"3378";"PEN";"3308";"KUL";"3304";"";0;"734 738"
"35969";"MH";"3378";"PEN";"3308";"LGK";"3305";"Y";0;"AT7"
"35970";"MH";"3378";"PEN";"3308";"MES";"3279";"Y";0;"AT7"
"35971";"MH";"3378";"PEN";"3308";"SIN";"3316";"Y";0;"320 319"
"35972";"MH";"3378";"PEN";"3308";"SZB";"3408";"Y";0;"AT7"
"35973";"MH";"3378";"PER";"3351";"BKI";"3269";"";0;"738"
"35974";"MH";"3378";"PER";"3351";"KUL";"3304";"";0;"772"
"35975";"MH";"3378";"PKU";"3273";"SZB";"3408";"Y";0;"AT7"
"35976";"MH";"3378";"PNH";"3034";"KUL";"3304";"";0;"738 734"
"35977";"MH";"3378";"PVG";"3406";"KUL";"3304";"";0;"333 772"
"35978";"MH";"3378";"REP";"3035";"KUL";"3304";"";0;"734"
"35979";"MH";"3378";"RGN";"3239";"KUL";"3304";"";0;"734 738"
"35980";"MH";"3378";"SBW";"3267";"BKI";"3269";"Y";0;"AT7"
"35981";"MH";"3378";"SBW";"3267";"BTU";"3262";"Y";0;"AT7"
"35982";"MH";"3378";"SBW";"3267";"KCH";"3263";"";0;"734"
"35983";"MH";"3378";"SBW";"3267";"KUL";"3304";"";0;"734"
"35984";"MH";"3378";"SBW";"3267";"MYY";"3266";"Y";0;"AT7"
"35985";"MH";"3378";"SDK";"4141";"BKI";"3269";"";0;"734"
"35986";"MH";"3378";"SDK";"4141";"KUD";"6222";"Y";0;"DHT"
"35987";"MH";"3378";"SDK";"4141";"TWU";"3271";"Y";0;"AT7"
"35988";"MH";"3378";"SGN";"3205";"KUL";"3304";"";0;"738 734"
"35989";"MH";"3378";"SIN";"3316";"BKI";"3269";"Y";0;"319 320"
"35990";"MH";"3378";"SIN";"3316";"IPH";"3302";"Y";0;"AT7"
"35991";"MH";"3378";"SIN";"3316";"KCH";"3263";"";0;"734"
"35992";"MH";"3378";"SIN";"3316";"KUA";"3299";"Y";0;"AT7"
"35993";"MH";"3378";"SIN";"3316";"KUL";"3304";"";0;"738 734"
"35994";"MH";"3378";"SIN";"3316";"LGK";"3305";"Y";0;"320 319"
"35995";"MH";"3378";"SIN";"3316";"MRU";"893";"Y";0;"332"
"35996";"MH";"3378";"SIN";"3316";"PEN";"3308";"Y";0;"320 319"
"35997";"MH";"3378";"SIN";"3316";"SZB";"3408";"Y";0;"AT7"
"35998";"MH";"3378";"SUB";"3928";"KUL";"3304";"";0;"734"
"35999";"MH";"3378";"SYD";"3361";"KUL";"3304";"";0;"744 772"
"36000";"MH";"3378";"SZB";"3408";"AOR";"3296";"Y";0;"AT7"
"36001";"MH";"3378";"SZB";"3408";"BTH";"3903";"Y";0;"AT7"
"36002";"MH";"3378";"SZB";"3408";"JHB";"3303";"Y";0;"AT7"
"36003";"MH";"3378";"SZB";"3408";"KBR";"3298";"Y";0;"AT7"
"36004";"MH";"3378";"SZB";"3408";"KTE";"3300";"Y";0;"AT7"
"36005";"MH";"3378";"SZB";"3408";"KUA";"3299";"Y";0;"AT7"
"36006";"MH";"3378";"SZB";"3408";"LGK";"3305";"Y";0;"AT7"
"36007";"MH";"3378";"SZB";"3408";"MES";"3279";"Y";0;"AT7"
"36008";"MH";"3378";"SZB";"3408";"PEN";"3308";"Y";0;"AT7"
"36009";"MH";"3378";"SZB";"3408";"PKU";"3273";"Y";0;"AT7"
"36010";"MH";"3378";"SZB";"3408";"SIN";"3316";"Y";0;"AT7"
"36011";"MH";"3378";"SZB";"3408";"TGG";"3307";"Y";0;"AT7"
"36012";"MH";"3378";"SZB";"3408";"USM";"3177";"Y";0;"AT7"
"36013";"MH";"3378";"TAS";"2983";"KUL";"3304";"Y";0;"763 752"
"36014";"MH";"3378";"TGC";"6770";"KCH";"3263";"Y";0;"DHT"
"36015";"MH";"3378";"TGG";"3307";"KUL";"3304";"";0;"734 738"
"36016";"MH";"3378";"TGG";"3307";"SZB";"3408";"Y";0;"AT7"
"36017";"MH";"3378";"TPE";"2276";"BKI";"3269";"";0;"734"
"36018";"MH";"3378";"TPE";"2276";"KUL";"3304";"";0;"772 738"
"36019";"MH";"3378";"TPE";"2276";"LAX";"3484";"";0;"772"
"36020";"MH";"3378";"TWU";"3271";"BKI";"3269";"";0;"734"
"36021";"MH";"3378";"TWU";"3271";"KUL";"3304";"";0;"734"
"36022";"MH";"3378";"TWU";"3271";"SDK";"4141";"Y";0;"AT7"
"36023";"MH";"3378";"USM";"3177";"SZB";"3408";"Y";0;"AT7"
"36024";"MH";"3378";"XMN";"3383";"KUL";"3304";"";0;"330 332"
"36025";"MI";"4750";"AMI";"3923";"SIN";"3316";"";0;"319"
"36026";"MI";"4750";"BDO";"3896";"SIN";"3316";"";0;"319"
"36027";"MI";"4750";"BKI";"3269";"SIN";"3316";"";0;"319 320"
"36028";"MI";"4750";"BLR";"3131";"SIN";"3316";"";0;"319 320"
"36029";"MI";"4750";"BPN";"3919";"SIN";"3316";"";0;"320 319"
"36030";"MI";"4750";"CCU";"3043";"SIN";"3316";"";0;"320 319"
"36031";"MI";"4750";"CEB";"4206";"DVO";"4090";"";0;"319"
"36032";"MI";"4750";"CEB";"4206";"SIN";"3316";"";0;"320"
"36033";"MI";"4750";"CJB";"3135";"SIN";"3316";"";0;"319"
"36034";"MI";"4750";"CKG";"3393";"SIN";"3316";"";0;"319 320"
"36035";"MI";"4750";"CNX";"3931";"SIN";"3316";"";0;"320"
"36036";"MI";"4750";"COK";"3136";"SIN";"3316";"";0;"320 319"
"36037";"MI";"4750";"CSX";"3371";"SIN";"3316";"";0;"320"
"36038";"MI";"4750";"CTU";"3395";"SIN";"3316";"";0;"320 319"
"36039";"MI";"4750";"DAD";"3196";"REP";"3035";"";0;"320 319"
"36040";"MI";"4750";"DAD";"3196";"SIN";"3316";"";0;"320"
"36041";"MI";"4750";"DIL";"3310";"SIN";"3316";"";0;"319 320"
"36042";"MI";"4750";"DVO";"4090";"CEB";"4206";"";0;"320"
"36043";"MI";"4750";"DVO";"4090";"SIN";"3316";"";0;"319 320"
"36044";"MI";"4750";"HKT";"3179";"SIN";"3316";"";0;"320 319"
"36045";"MI";"4750";"HYD";"3141";"SIN";"3316";"";0;"320 319"
"36046";"MI";"4750";"KCH";"3263";"SIN";"3316";"";0;"319"
"36047";"MI";"4750";"KMG";"3382";"SIN";"3316";"";0;"320 319"
"36048";"MI";"4750";"KTM";"3125";"SIN";"3316";"";0;"320"
"36049";"MI";"4750";"KUL";"3304";"SIN";"3316";"";0;"319 320"
"36050";"MI";"4750";"LGK";"3305";"SIN";"3316";"";0;"320 319"
"36051";"MI";"4750";"MAA";"3144";"SIN";"3316";"";0;"319"
"36052";"MI";"4750";"MDC";"3250";"SIN";"3316";"";0;"320"
"36053";"MI";"4750";"MES";"3279";"SIN";"3316";"";0;"320 319"
"36054";"MI";"4750";"PEN";"3308";"SIN";"3316";"";0;"320 319"
"36055";"MI";"4750";"PKU";"3273";"SIN";"3316";"";0;"319"
"36056";"MI";"4750";"PLM";"3289";"SIN";"3316";"";0;"319"
"36057";"MI";"4750";"PNH";"3034";"SIN";"3316";"";0;"320"
"36058";"MI";"4750";"REP";"3035";"DAD";"3196";"";0;"320"
"36059";"MI";"4750";"REP";"3035";"PNH";"3034";"";0;"320"
"36060";"MI";"4750";"REP";"3035";"SIN";"3316";"";0;"320 319"
"36061";"MI";"4750";"RGN";"3239";"SIN";"3316";"";0;"319 320"
"36062";"MI";"4750";"SIN";"3316";"AMI";"3923";"";0;"319"
"36063";"MI";"4750";"SIN";"3316";"BDO";"3896";"";0;"319"
"36064";"MI";"4750";"SIN";"3316";"BKI";"3269";"";0;"319 320"
"36065";"MI";"4750";"SIN";"3316";"BLR";"3131";"";0;"319 320"
"36066";"MI";"4750";"SIN";"3316";"BPN";"3919";"";0;"320 319"
"36067";"MI";"4750";"SIN";"3316";"CCU";"3043";"";0;"320 319"
"36068";"MI";"4750";"SIN";"3316";"CEB";"4206";"";0;"320 319"
"36069";"MI";"4750";"SIN";"3316";"CJB";"3135";"";0;"319"
"36070";"MI";"4750";"SIN";"3316";"CKG";"3393";"";0;"319 320"
"36071";"MI";"4750";"SIN";"3316";"CNX";"3931";"";0;"320"
"36072";"MI";"4750";"SIN";"3316";"COK";"3136";"";0;"320 319"
"36073";"MI";"4750";"SIN";"3316";"CSX";"3371";"";0;"320"
"36074";"MI";"4750";"SIN";"3316";"CTU";"3395";"";0;"320 319"
"36075";"MI";"4750";"SIN";"3316";"DAD";"3196";"";0;"320 319"
"36076";"MI";"4750";"SIN";"3316";"DIL";"3310";"";0;"319 320"
"36077";"MI";"4750";"SIN";"3316";"DVO";"4090";"";0;"320"
"36078";"MI";"4750";"SIN";"3316";"HKT";"3179";"";0;"320 319"
"36079";"MI";"4750";"SIN";"3316";"HYD";"3141";"";0;"320 319"
"36080";"MI";"4750";"SIN";"3316";"KCH";"3263";"";0;"319"
"36081";"MI";"4750";"SIN";"3316";"KMG";"3382";"";0;"320 319"
"36082";"MI";"4750";"SIN";"3316";"KTM";"3125";"";0;"320"
"36083";"MI";"4750";"SIN";"3316";"KUL";"3304";"";0;"319 320"
"36084";"MI";"4750";"SIN";"3316";"LGK";"3305";"";0;"320 319"
"36085";"MI";"4750";"SIN";"3316";"MAA";"3144";"";0;"319"
"36086";"MI";"4750";"SIN";"3316";"MDC";"3250";"";0;"320"
"36087";"MI";"4750";"SIN";"3316";"MES";"3279";"";0;"320 319"
"36088";"MI";"4750";"SIN";"3316";"PEN";"3308";"";0;"320 319"
"36089";"MI";"4750";"SIN";"3316";"PKU";"3273";"";0;"319"
"36090";"MI";"4750";"SIN";"3316";"PLM";"3289";"";0;"319"
"36091";"MI";"4750";"SIN";"3316";"PNH";"3034";"";0;"320"
"36092";"MI";"4750";"SIN";"3316";"REP";"3035";"";0;"320"
"36093";"MI";"4750";"SIN";"3316";"RGN";"3239";"";0;"319 320"
"36094";"MI";"4750";"SIN";"3316";"SOC";"3929";"";0;"319"
"36095";"MI";"4750";"SIN";"3316";"SUB";"3928";"";0;"320 319"
"36096";"MI";"4750";"SIN";"3316";"SZX";"3374";"";0;"319 320"
"36097";"MI";"4750";"SIN";"3316";"TRV";"3153";"";0;"320 319"
"36098";"MI";"4750";"SIN";"3316";"UPG";"3240";"";0;"735"
"36099";"MI";"4750";"SIN";"3316";"USM";"3177";"";0;"319"
"36100";"MI";"4750";"SIN";"3316";"XMN";"3383";"";0;"320"
"36101";"MI";"4750";"SOC";"3929";"SIN";"3316";"";0;"319"
"36102";"MI";"4750";"SUB";"3928";"SIN";"3316";"";0;"320 319"
"36103";"MI";"4750";"SZX";"3374";"SIN";"3316";"";0;"319 320"
"36104";"MI";"4750";"TRV";"3153";"SIN";"3316";"";0;"320 319"
"36105";"MI";"4750";"UPG";"3240";"SIN";"3316";"";0;"735"
"36106";"MI";"4750";"USM";"3177";"SIN";"3316";"";0;"319"
"36107";"MI";"4750";"XMN";"3383";"SIN";"3316";"";0;"320"
"36108";"MJ";"3342";"CGK";"3275";"CMB";"3024";"";0;"321"
"36109";"MJ";"3342";"CMB";"3024";"CGK";"3275";"";0;"321"
"36110";"MJ";"3342";"CMB";"3024";"DAC";"3076";"";0;"320 321"
"36111";"MJ";"3342";"CMB";"3024";"DXB";"2188";"";0;"320 321"
"36112";"MJ";"3342";"CMB";"3024";"MLE";"3156";"";0;"320 321"
"36113";"MJ";"3342";"CMB";"3024";"TRZ";"3152";"";0;"320 321"
"36114";"MJ";"3342";"DAC";"3076";"CMB";"3024";"";0;"320 321"
"36115";"MJ";"3342";"DXB";"2188";"CMB";"3024";"";0;"320 321"
"36116";"MJ";"3342";"DXB";"2188";"KWI";"2176";"";0;"320 321"
"36117";"MJ";"3342";"KWI";"2176";"CMB";"3024";"";0;"320"
"36118";"MJ";"3342";"KWI";"2176";"DXB";"2188";"";0;"320 321"
"36119";"MJ";"3342";"MLE";"3156";"CMB";"3024";"";0;"320 321"
"36120";"MJ";"3342";"TRZ";"3152";"CMB";"3024";"";0;"320 321"
"36121";"MK";"1057";"BLR";"3131";"MAA";"3144";"";0;"332"
"36122";"MK";"1057";"BOM";"2997";"MRU";"893";"";0;"343 332"
"36123";"MK";"1057";"CDG";"1382";"MRU";"893";"";0;"343"
"36124";"MK";"1057";"CPT";"797";"MRU";"893";"";0;"319"
"36125";"MK";"1057";"DEL";"3093";"MRU";"893";"";0;"332"
"36126";"MK";"1057";"DUR";"799";"MRU";"893";"";0;"319"
"36127";"MK";"1057";"DXB";"2188";"MRU";"893";"Y";0;"773 332 77W"
"36128";"MK";"1057";"FRA";"340";"MRU";"893";"";0;"343"
"36129";"MK";"1057";"GVA";"1665";"MRU";"893";"";0;"343"
"36130";"MK";"1057";"HKG";"3077";"MRU";"893";"";0;"332"
"36131";"MK";"1057";"JNB";"813";"MRU";"893";"";0;"343 332 319"
"36132";"MK";"1057";"KUL";"3304";"MRU";"893";"";0;"332"
"36133";"MK";"1057";"KUL";"3304";"PVG";"3406";"";0;"332"
"36134";"MK";"1057";"KUL";"3304";"SIN";"3316";"";0;"332"
"36135";"MK";"1057";"LHR";"507";"MRU";"893";"";0;"343"
"36136";"MK";"1057";"MAA";"3144";"MRU";"893";"";0;"332"
"36137";"MK";"1057";"MEL";"3339";"MRU";"893";"";0;"343"
"36138";"MK";"1057";"MRU";"893";"BLR";"3131";"";0;"332"
"36139";"MK";"1057";"MRU";"893";"BOM";"2997";"";0;"343 332"
